Version; FileName ; Size;nr;nAuth; LOC_touched;LOC_Added; Max_locAdded;Avg_locAdded;Churn;MAX_Churn; AVG_Churn;ChgSetSize;Max_chgSetSize;Avg_chgSetSize;Buggy
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java;88;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;766;2;2;19;10;1;1;1;1;1;11;1;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;462;1;1;2;1;1;1;0;0;1;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;66;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;52;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;67;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;170;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;135;1;1;6;3;1;1;0;0;1;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;1101;1;1;3;2;1;1;1;1;1;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;64;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;83;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java;24;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;21;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;416;1;1;4;3;2;2;2;2;2;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;49;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;51;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;89;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;26;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;67;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;708;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;53;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;39;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;55;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;47;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;56;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;104;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;153;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;59;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;30;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;49;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;52;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;110;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;63;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;75;1;1;7;5;2;2;3;3;2;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;61;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;42;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;67;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;76;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;333;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;44;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;711;1;1;10;8;8;8;6;6;8;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;66;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;108;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;181;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;121;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;52;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;114;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;228;1;1;112;87;24;7;62;80;7;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;142;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;112;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;95;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;325;1;1;3;2;2;2;1;1;2;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;80;1;1;8;8;8;8;8;8;8;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;24;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;49;1;1;3;2;2;2;1;1;2;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;281;1;1;8;5;2;1;2;2;1;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;303;2;2;13;8;3;2;3;3;2;11;1;1;yes
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;79;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;99;1;1;2;1;1;1;0;0;1;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;619;1;1;41;30;4;2;19;19;2;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;182;2;2;33;20;4;2;7;11;2;22;1;1;yes
5;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;384;1;1;32;20;7;5;8;8;5;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;162;1;1;46;35;11;3;24;24;3;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;250;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;31;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;84;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;1022;1;1;13;11;6;6;9;9;6;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;116;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;78;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java;266;1;1;5;3;1;1;1;1;1;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;206;2;2;16;14;7;4;12;12;4;30;1;1;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;363;1;1;32;24;3;3;16;16;3;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;149;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;705;1;1;84;61;4;3;38;38;3;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;33;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java;33;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;33;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;267;2;2;39;21;3;2;3;3;2;30;1;1;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;68;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;72;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;308;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;260;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;224;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;36;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;221;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;235;1;1;16;12;3;3;8;8;3;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;114;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;697;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;71;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;306;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;244;1;1;13;10;5;3;7;7;3;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;246;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;253;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;48;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;179;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;221;1;1;13;9;3;2;5;5;2;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;1;1;2;1;1;1;0;0;1;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;195;1;1;10;7;2;1;4;5;1;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;52;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;51;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;298;1;1;38;37;36;19;36;36;19;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;316;1;1;51;49;35;12;47;47;12;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;0;0;0;0;0;0;0;0;0;0;0;0;yes
5;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;80;0;0;0;0;0;0;0;0;0;0;0;0;yes
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;1;1;2;1;1;1;0;0;1;0;0;0;no
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;247;0;0;0;0;0;0;0;0;0;0;0;0;yes
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;399;0;0;0;0;0;0;0;0;0;0;0;0;yes
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;121;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;320;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;147;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1129;14;14;476;191;36;3;-94;45;3;731;13;7;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;131;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;833;4;4;56;45;11;4;34;34;4;128;3;1;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;1;1;15;14;13;7;13;13;7;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;237;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;535;5;5;186;152;32;4;118;118;4;156;4;2;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;336;2;2;146;78;19;5;10;19;5;16;1;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;352;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;46;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;533;7;7;232;135;27;3;38;43;3;185;6;2;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;155;3;3;160;112;33;4;64;64;4;84;2;1;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;539;7;7;241;130;35;3;19;52;3;207;6;2;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;138;3;3;52;48;13;4;44;44;4;87;2;1;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;41;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;864;7;7;79;44;14;3;9;22;3;144;6;2;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;73;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;246;4;4;35;33;13;3;31;31;3;204;3;2;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;94;1;1;19;14;13;5;9;9;5;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;96;2;2;56;28;6;2;0;3;2;22;1;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;137;2;2;24;24;12;12;24;24;12;60;1;1;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;313;2;2;60;56;6;4;52;52;4;20;1;1;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;651;6;6;211;191;62;7;171;171;7;191;5;3;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;826;6;6;193;188;59;13;183;183;13;266;5;3;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;306;3;3;168;105;40;5;42;50;5;74;2;1;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java;24;2;2;54;54;27;27;54;54;27;31;1;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;155;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;81;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;240;2;2;8;2;1;1;-4;-2;1;29;1;0;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;119;1;1;3;2;2;2;1;1;2;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;70;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;134;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;398;0;0;0;0;0;0;0;0;0;0;0;0;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;918;9;9;265;182;23;3;99;99;3;347;8;4;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;461;7;7;197;147;28;4;97;97;4;301;6;3;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;170;0;0;0;0;0;0;0;0;0;0;0;0;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;147;3;3;66;40;14;2;14;18;2;30;2;1;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;68;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;170;4;4;46;36;5;2;26;26;2;98;3;1;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;325;5;5;101;65;11;3;29;32;3;41;4;1;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;112;0;0;0;0;0;0;0;0;0;0;0;0;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;96;2;2;8;4;2;2;0;0;2;11;1;1;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;95;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;210;1;1;9;5;3;2;1;1;2;0;0;0;no
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;285;1;1;32;31;24;10;30;30;10;0;0;0;yes
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;746;4;4;202;202;58;22;202;202;22;217;3;2;yes
